mp_election_index,mp_name,nature_membership,term_start_date,term_end_date,term,pc_name,state,mp_political_party,mp_gender,educational_qualification,educational_qualification_details,mp_age,debates,private_member_bills,questions,attendance,mp_note,national_average_debate,national_average_pmb,national_average_questions,attendance_national_average,state_average_debate,state_average_pmb,state_average_questions,attendance_state_average,mp_house
170281,Jai Sidheshwar Shivachary Mahaswamiji,Elected,23-05-2019,In Office,First Term,Solapur,Maharashtra,Bharatiya Janata Party,Male,Doctorate,"M.A. Ph. D., Educated at Banaras Hindu University",68,28,0,112,0.770072993, Data corresponds to the period from 01-06-2019 to 10-02-2024.,46.72828028,1.503146169,209.6655443,0.788685748,57.62895399,2.884415584,386.1699755,0.744321006,Lok Sabha
170277,Sanjaykaka Patil,Elected,23-05-2019,In Office,Second Term,Sangli,Maharashtra,Bharatiya Janata Party,Male,Inter/ Higher Secondary,Higher Secondary,59,9,0,302,0.47810219, Data corresponds to the period from 01-06-2019 to 10-02-2024.,46.72828028,1.503146169,209.6655443,0.788685748,57.62895399,2.884415584,386.1699755,0.744321006,Lok Sabha
170547,Shriniwas Dadasaheb Patil,Elected,21-10-2019,In Office,Third Term,Satara,Maharashtra,Nationalist Congress Party,Male,Post Graduate,"M.A. (Economics), LL.B. Educated at SP College and Pune University",82,36,0,230,0.751054852, Data corresponds to the period from 01-06-2019 to 10-02-2024.,38.98548947,1.265063732,191.7893631,0.788685748,49.56077217,2.42987013,342.0336119,0.744321006,Lok Sabha
170255,Sanjay Sadashivrao Mandlik,Elected,23-05-2019,In Office,First Term,Kolhapur,Maharashtra,Shiv Sena,Male,Information Not Available,Information Not Available,59,6,0,605,0.627737226, Data corresponds to the period from 01-06-2019 to 10-02-2024.,46.72828028,1.503146169,209.6655443,0.788685748,57.62895399,2.884415584,386.1699755,0.744321006,Lok Sabha
170285,Rajkumar Ranjan Singh,Elected,23-05-2019,In Office,First Term,Inner Manipur,Manipur,Bharatiya Janata Party,Male,Doctorate,"M.A. (Geography), B.T. & PhD Educated at Guwahati University",71,20,0,10,0.938596491,"This MP is a minister. Ministers represent the government in debates, so we do not report their participation. They do not sign the attendance register, ask questions, or introduce private member bills. Data corresponds to the period from 01-06-2019 to 10-02-2024.",24.43976303,0.294307337,77.08705717,0.788685748,11,N/A,11.5,0.88535664,Lok Sabha
170286,Lorho S. Pfoze,Elected,23-05-2019,In Office,First Term,Outer Manipur,Manipur,Nagaland People's Front,Male,Doctorate,"M.B.B.S. Educated at Regional Medical College (Regional Institute of Medical Sciences), Imphal, Manipur",64,8,0,39,0.832116788, Data corresponds to the period from 01-06-2019 to 10-02-2024.,46.72828028,1.503146169,209.6655443,0.788685748,17,N/A,37.5,0.88535664,Lok Sabha
170288,Agatha K. Sangma,Elected,23-05-2019,In Office,Third Term,Tura,Meghalaya,National Peoples Party,Female,Post Graduate,M.A. (Environmental Management); Diploma in Cyber Laws; Diploma in Corporate Laws; Diploma in Human Rights Laws; Diploma in Securities & Investment Laws,43,20,0,40,0.759124088, Data corresponds to the period from 01-06-2019 to 10-02-2024.,46.72828028,1.503146169,209.6655443,0.788685748,18.5,1,137.5,0.775547445,Lok Sabha
170289,C. Lalrosanga,Elected,23-05-2019,In Office,First Term,Mizoram,Mizoram,Mizo National Front,Male,Information Not Available,Information Not Available,66,3,0,51,0.624087591, Data corresponds to the period from 01-06-2019 to 10-02-2024.,46.72828028,1.503146169,209.6655443,0.788685748,3,N/A,51,0.624087591,Lok Sabha
170290,Tokheho,Elected,23-05-2019,In Office,Second Term,Nagaland,Nagaland,Nationalist Democratic Progressive Party,Male,Information not available,Information not available,67,7,0,56,0.558394161, Data corresponds to the period from 01-06-2019 to 10-02-2024.,46.72828028,1.503146169,209.6655443,0.788685748,7,N/A,56,0.558394161,Lok Sabha
170300,Suresh Pujari,Elected,23-05-2019,In Office,First Term,Bargarh,Odisha,Bharatiya Janata Party,Male,Information Not Available,Information Not Available,63,43,0,31,0.919708029, Data corresponds to the period from 01-06-2019 to 10-02-2024.,46.72828028,1.503146169,209.6655443,0.788685748,44.25,0.8,209.45,0.790324275,Lok Sabha
170318,Jual @ Juel Oram,Elected,23-05-2019,In Office,Fifth Term,Sundargarh,Odisha,Bharatiya Janata Party,Male,others,"Diploma in Electrical Engineering 
Educated at U.G.I.E., Rourkela (Orissa)",62,6,0,230,0.875912409, Data corresponds to the period from 01-06-2019 to 10-02-2024.,46.72828028,1.503146169,209.6655443,0.788685748,44.25,0.8,209.45,0.790324275,Lok Sabha
170317,Nitesh Ganga Deb,Elected,23-05-2019,In Office,First Term,Sambalpur,Odisha,Bharatiya Janata Party,Male,Inter/ Higher Secondary,12th Pass Educated at Maharashtra State Secondary & Higher Secondary Board,51,22,0,98,0.923357664, Data corresponds to the period from 01-06-2019 to 10-02-2024.,46.72828028,1.503146169,209.6655443,0.788685748,44.25,0.8,209.45,0.790324275,Lok Sabha
170312,Chandrani Murmu,Elected,23-05-2019,In Office,First Term,Keonjhar,Odisha,Biju Janata Dal,Female,Professional Graduate,"B. Tech. in Mechanical Engineering Educated at I.T.E.R., Bhubaneswar, Odisha",30,18,0,121,0.802919708, Data corresponds to the period from 01-06-2019 to 10-02-2024.,46.72828028,1.503146169,209.6655443,0.788685748,44.25,0.8,209.45,0.790324275,Lok Sabha
170344,Ramcharan Bohara,Elected,23-05-2019,In Office,Second Term,Jaipur,Rajasthan,Bharatiya Janata Party,Male,Inter/ Higher Secondary,Higher Secondary,67,86,0,303,0.937956204, Data corresponds to the period from 01-06-2019 to 10-02-2024.,46.72828028,1.503146169,209.6655443,0.788685748,77.78244631,2.714285714,276.8338002,0.899124478,Lok Sabha
170299,Pratap Chandra Sarangi,Elected,23-05-2019,In Office,First Term,Balasore,Odisha,Bharatiya Janata Party,Male,Information Not Available,Information Not Available,69,16,0,231,0.8875,"This MP was a minister from May 30, 2019 to July 07, 2021. Ministers represent the government in debates, so we do not report their participation. They do not sign the attendance register, ask questions, or introduce private member bills. Data corresponds to the period from 01-06-2019 to 10-02-2024.",22.28851725,1.208838832,132.5784871,0.788685748,20.55,0.65,143,0.790324275,Lok Sabha
170302,Manjulata Mandal,Elected,23-05-2019,In Office,First Term,Bhadrak,Odisha,Biju Janata Dal,Female,Information Not Available,Information Not Available,47,20,0,261,0.810218978, Data corresponds to the period from 01-06-2019 to 10-02-2024.,46.72828028,1.503146169,209.6655443,0.788685748,44.25,0.8,209.45,0.790324275,Lok Sabha
170308,Sarmistha Sethi,Elected,23-05-2019,In Office,First Term,Jajpur,Odisha,Biju Janata Dal,Female,Information Not Available,Information Not Available,50,32,0,214,0.576642336, Data corresponds to the period from 01-06-2019 to 10-02-2024.,46.72828028,1.503146169,209.6655443,0.788685748,44.25,0.8,209.45,0.790324275,Lok Sabha
170306,Mahesh Sahoo,Elected,23-05-2019,In Office,First Term,Dhenkanal,Odisha,Biju Janata Dal,Male,Diploma Course,"Inter Mediate, Diploma in Journalism Educated at Talcher College under Utkal University and Indira Gandhi Open University, Sambalpur",63,35,0,204,0.620437956, Data corresponds to the period from 01-06-2019 to 10-02-2024.,46.72828028,1.503146169,209.6655443,0.788685748,44.25,0.8,209.45,0.790324275,Lok Sabha
170309,Basanta Kumar Panda,Elected,23-05-2019,In Office,First Term,Kalahandi,Odisha,Bharatiya Janata Party,Male,Information Not Available,Information Not Available,62,34,0,231,0.890510949, Data corresponds to the period from 01-06-2019 to 10-02-2024.,46.72828028,1.503146169,209.6655443,0.788685748,44.25,0.8,209.45,0.790324275,Lok Sabha
170315,Ramesh Chandra Majhi,Elected,23-05-2019,In Office,First Term,Nabarangpur,Odisha,Biju Janata Dal,Male,Graduate,"B.A., Educated at Panabeda College, Chandahandi, Odisha",45,28,0,120,0.645985401, Data corresponds to the period from 01-06-2019 to 10-02-2024.,46.72828028,1.503146169,209.6655443,0.788685748,44.25,0.8,209.45,0.790324275,Lok Sabha
170310,Achyutananda Samanta,Elected,23-05-2019,In Office,First Term,Kandhamal,Odisha,Biju Janata Dal,Male,Doctorate,"M.Sc. (Chemistry), Ph.D, Educated at Utkal University, KIIT University, Odisha",60,33,0,169,0.664233577, Data corresponds to the period from 01-06-2019 to 10-02-2024.,46.72828028,1.503146169,209.6655443,0.788685748,44.25,0.8,209.45,0.790324275,Lok Sabha
170307,Rajashree Mallick,Elected,23-05-2019,In Office,First Term,Jagatsinghpur,Odisha,Biju Janata Dal,Female,Doctorate,"MBBS., MD, (Pathology), Educated at MKCG Medical College & Hospital Berhampur",59,14,0,60,0.489051095, Data corresponds to the period from 01-06-2019 to 10-02-2024.,46.72828028,1.503146169,209.6655443,0.788685748,44.25,0.8,209.45,0.790324275,Lok Sabha
170316,Pinaki Misra,Elected,23-05-2019,In Office,Fourth Term,Puri,Odisha,Biju Janata Dal,Male,Professional Graduate,"B.A. (Hist.) Hons., LL.B.; Educated at St. Xavier`s School, Delhi, St. Stephen`s College and Faculty of Law, Delhi University",64,46,0,201,0.927007299, Data corresponds to the period from 01-06-2019 to 10-02-2024.,46.72828028,1.503146169,209.6655443,0.788685748,44.25,0.8,209.45,0.790324275,Lok Sabha
170303,Aparajita Sarangi,Elected,23-05-2019,In Office,First Term,Bhubaneswar,Odisha,Bharatiya Janata Party,Female,Graduate,"B.A. (English Hons.), Educated at SM College, Bhagalpur University, Bihar",54,36,0,212,0.850364964, Data corresponds to the period from 01-06-2019 to 10-02-2024.,46.72828028,1.503146169,209.6655443,0.788685748,44.25,0.8,209.45,0.790324275,Lok Sabha
170298,Pramila Bisoyi,Elected,23-05-2019,In Office,First Term,Aska,Odisha,Biju Janata Dal,Female,Under Matric,"Primary Education Educated at Karnoli Primary School, Ganjam, Odisha",75,8,0,54,0.700729927, Data corresponds to the period from 01-06-2019 to 10-02-2024.,46.72828028,1.503146169,209.6655443,0.788685748,44.25,0.8,209.45,0.790324275,Lok Sabha
170301,Chandra Sekhar Sahu,Elected,23-05-2019,In Office,Second Term,Berhampur,Odisha,Biju Janata Dal,Male,Professional Graduate,"B. Sc. (Hons.) LL B., Educated at Khalikot College, Berhampur University, (Orissa)",73,48,0,531,0.653284672, Data corresponds to the period from 01-06-2019 to 10-02-2024.,46.72828028,1.503146169,209.6655443,0.788685748,44.25,0.8,209.45,0.790324275,Lok Sabha
170320,Gurjeet Singh Aujla,Elected,23-05-2019,In Office,Second Term,Amritsar,Punjab,Indian National Congress,Male,Inter/ Higher Secondary,"Educated at P.N.B. Sr. Secondary School, Amritsar, Punjab",51,45,0,110,0.861313869, Data corresponds to the period from 01-06-2019 to 10-02-2024.,46.72828028,1.503146169,209.6655443,0.788685748,39.37878788,1.303030303,109.3560606,0.701079711,Lok Sabha
170324,Amar Singh,Elected,23-05-2019,In Office,First Term,Fatehgarh Sahib,Punjab,Indian National Congress,Male,Professional Graduate,"M.A. Economics, MBBS Educated at Barkhatullah University and Amritsar Medical College, Punjab",70,56,0,217,0.857664234, Data corresponds to the period from 01-06-2019 to 10-02-2024.,46.72828028,1.503146169,209.6655443,0.788685748,39.37878788,1.303030303,109.3560606,0.701079711,Lok Sabha
170323,Mohammad Sadique,Elected,23-05-2019,In Office,First Term,Faridkot,Punjab,Indian National Congress,Male,Under Matric,Under Matric,84,14,0,2,0.642335766, Data corresponds to the period from 01-06-2019 to 10-02-2024.,46.72828028,1.503146169,209.6655443,0.788685748,39.37878788,1.303030303,109.3560606,0.701079711,Lok Sabha
170325,Sukhbir Singh Badal,Elected,23-05-2019,In Office,Fourth Term,Ferozpur,Punjab,Shiromani Akali Dal,Male,Information Not Available,Information Not Available,61,7,0,34,0.200729927, Data corresponds to the period from 01-06-2019 to 10-02-2024.,46.72828028,1.503146169,209.6655443,0.788685748,39.37878788,1.303030303,109.3560606,0.701079711,Lok Sabha
170444,Mukesh Rajput,Elected,23-05-2019,In Office,Second Term,Farrukhabad,Uttar Pradesh,Bharatiya Janata Party,Male,Graduate,B.Sc.,55,46,0,57,0.945255474, Data corresponds to the period from 01-06-2019 to 10-02-2024.,46.72828028,1.503146169,209.6655443,0.788685748,62.10038386,1.264540642,151.1991279,0.83229987,Lok Sabha
170322,Harsimrat Kaur Badal,Elected,23-05-2019,In Office,Third Term,Bathinda,Punjab,Shiromani Akali Dal,Female,Graduate,Degree in Dress designing,57,24,0,83,0.613756614,"This MP was a minister. Ministers represent the government in debates, so we do not report their participation. They do not sign the attendance register, ask questions, or introduce private member bills. Data corresponds to the period from 01-06-2019 to 10-02-2024.",29.22018741,1.208838832,156.1725031,0.788685748,23.46969697,1.303030303,77.35606061,0.701079711,Lok Sabha
170331,Preneet Kaur,Elected,23-05-2019,In Office,Fourth Term,Patiala,Punjab,Indian National Congress,Female,Graduate,"B.A., T.T.C.; Educated at St. Bedes College and Convent of Jesus and Mary College, Shimla, Himachal Pradesh",79,18,0,27,0.850364964, Data corresponds to the period from 01-06-2019 to 10-02-2024.,46.72828028,1.503146169,209.6655443,0.788685748,39.37878788,1.303030303,109.3560606,0.701079711,Lok Sabha
170348,Narender Kumar,Elected,23-05-2019,In Office,First Term,Jhunjhunu,Rajasthan,Bharatiya Janata Party,Male,Graduate,B.Com,63,34,0,64,0.952554745, Data corresponds to the period from 01-06-2019 to 10-02-2024.,46.72828028,1.503146169,209.6655443,0.788685748,77.78244631,2.714285714,276.8338002,0.899124478,Lok Sabha
170355,Sumedhanand Saraswati,Elected,23-05-2019,In Office,Second Term,Sikar,Rajasthan,Bharatiya Janata Party,Male,Post Graduate,Post Graduate,72,72,0,456,0.916058394, Data corresponds to the period from 01-06-2019 to 10-02-2024.,46.72828028,1.503146169,209.6655443,0.788685748,77.78244631,2.714285714,276.8338002,0.899124478,Lok Sabha
170342,Jaskaur Meena,Elected,23-05-2019,In Office,Second Term,Dausa,Rajasthan,Bharatiya Janata Party,Female,Post Graduate,"M.A., B.Ed., Educated at Rajasthan University, Jaipur (Rajasthan)",76,76,0,318,0.945255474, Data corresponds to the period from 01-06-2019 to 10-02-2024.,46.72828028,1.503146169,209.6655443,0.788685748,77.78244631,2.714285714,276.8338002,0.899124478,Lok Sabha
170356,Sukhbir Singh Jaunapuria,Elected,23-05-2019,In Office,Second Term,Tonk-Sawai Madhopur,Rajasthan,Bharatiya Janata Party,Male,Graduate,B.Com.,66,24,0,182,0.945255474, Data corresponds to the period from 01-06-2019 to 10-02-2024.,46.72828028,1.503146169,209.6655443,0.788685748,77.78244631,2.714285714,276.8338002,0.899124478,Lok Sabha
170333,Bhagirath Chaudhary,Elected,23-05-2019,In Office,First Term,Ajmer,Rajasthan,Bharatiya Janata Party,Male,Information Not Available,Information Not Available,69,77,0,204,1, Data corresponds to the period from 01-06-2019 to 10-02-2024.,46.72828028,1.503146169,209.6655443,0.788685748,77.78244631,2.714285714,276.8338002,0.899124478,Lok Sabha
170357,Arjunlal Meena,Elected,23-05-2019,In Office,Second Term,Udaipur,Rajasthan,Bharatiya Janata Party,Male,Post Graduate,"M.Com., B.Ed.",59,39,0,262,0.806569343, Data corresponds to the period from 01-06-2019 to 10-02-2024.,46.72828028,1.503146169,209.6655443,0.788685748,77.78244631,2.714285714,276.8338002,0.899124478,Lok Sabha
170335,Kanakmal Katara,Elected,23-05-2019,In Office,First Term,Banswara,Rajasthan,Bharatiya Janata Party,Male,Graduate,"B.A., Bed., Educated at Kota Open University, Rajasthan",66,32,0,318,0.912408759, Data corresponds to the period from 01-06-2019 to 10-02-2024.,46.72828028,1.503146169,209.6655443,0.788685748,77.78244631,2.714285714,276.8338002,0.899124478,Lok Sabha
170338,Subhash Baheria,Elected,23-05-2019,In Office,Third Term,Bhilwara,Rajasthan,Bharatiya Janata Party,Male,Graduate,F.C.A. (Chartered Accountant),67,85,0,29,0.97080292, Data corresponds to the period from 01-06-2019 to 10-02-2024.,46.72828028,1.503146169,209.6655443,0.788685748,77.78244631,2.714285714,276.8338002,0.899124478,Lok Sabha
170347,Dushyant Singh,Elected,23-05-2019,In Office,Fourth Term,Jhalawar-Baran,Rajasthan,Bharatiya Janata Party,Male,Professional Post Graduate,"B.A. , M.B.A. (Hotel Administration) and P.G. Diploma in Hotel Operations; Educated at Doon School, Dehradun,; St. Stephen`s College, Delhi, Johnson and Wales University, Providence, RI, USA and IHTTI School of Mangaement, Neuchatel, Switzerland,",50,75,0,258,0.821167883, Data corresponds to the period from 01-06-2019 to 10-02-2024.,46.72828028,1.503146169,209.6655443,0.788685748,77.78244631,2.714285714,276.8338002,0.899124478,Lok Sabha
170358,Indra Hang Subba,Elected,23-05-2019,In Office,First Term,Sikkim,Sikkim,Sikkim Krantikari Morcha,Male,Post Graduate,Master of Science in Physics Educated at Sikkim University,35,14,0,31,0.708029197, Data corresponds to the period from 01-06-2019 to 10-02-2024.,46.72828028,1.503146169,209.6655443,0.788685748,14,N/A,31,0.708029197,Lok Sabha
170389,K. Jayakumar,Elected,23-05-2019,In Office,First Term,Tiruvallur,Tamil Nadu,Indian National Congress,Male,Doctorate,"B.E. (Mech. Engg.), M. Tech. (Management), P.G. Dip. RT&M and Ind. Dev., Ph.D., M.I.E.
Educated at Madras University, I.I.T. Madras, Tamil Nadu and Institute of Engineers",73,33,0,38,0.872262774, Data corresponds to the period from 01-06-2019 to 10-02-2024.,46.72828028,1.503146169,209.6655443,0.788685748,52.94871795,1.51754386,254.9986505,0.741663341,Lok Sabha
170361,Dayanidhi Maran,Elected,23-05-2019,In Office,Third Term,Chennai Central,Tamil Nadu,Dravida Munnetra Kazhagam,Male,Graduate,"B.A. (Economics); Educated at Loyola College, Chennai (Tamil Nadu)",57,20,0,136,0.770072993, Data corresponds to the period from 01-06-2019 to 10-02-2024.,46.72828028,1.503146169,209.6655443,0.788685748,52.94871795,1.51754386,254.9986505,0.741663341,Lok Sabha
170385,Thalikkottai Rajuthevar Baalu,Elected,23-05-2019,In Office,Sixth Term,Sriperumbudur,Tamil Nadu,Dravida Munnetra Kazhagam,Male,Graduate,"B.Sc., L.C.E.; Educated at New College, University of Madras, Chennai and Central Polytechnic, Chennai, Tamil Nadu",82,58,0,225,0.850364964, Data corresponds to the period from 01-06-2019 to 10-02-2024.,46.72828028,1.503146169,209.6655443,0.788685748,52.94871795,1.51754386,254.9986505,0.741663341,Lok Sabha
